,Unnamed: 0,tweet,target
1087,1087,Sometimes I understand why Kurt Cobain blew his head off...,0
527,527, and the feeling of being unwanted is the most terrible .   Mother Teresa,0
1363,1363,if jk realize what taehyung did can he do that to taehyung as a revenge? i would love to,0
3172,3172,I can be drowning in homeworks and assignments and I'll still say yes when my friends call me out ???‚???‚???‚   ,0
2852,2852,why doesn't ally have a twitter  ,0
681,681,This is the day the Lord hath made! I will rejoice &amp; be glad in it!,0
2092,2092,@miracles_J yaaay finally brave enought to comment on their vlive 😅,0
2542,2542,"Finally a famous football team is in the UAE but as usual i have bad luck and i can't go see them ,  not only over this",0
486,486,To Heal  you must make friends with your emotions. This creates the right conditions in which healing can occur. Please RT!,0
2685,2685,132    ????????????????????????????????????????????????????????????????????  ???????????????   ????????????????????????   ??????????w????????????????????????????????????    ???????????????.......   ????????????????????????????????????.......  ???????????????2??????????????????????????  pic.twitter.com/RdzmWejXLZ,0
132,132,OMG! The commanding staff soon sensing the  of the situation of the country estimated at 70 billion,0
1149,1149,User of  unable to think clearly or retain that was learned & will probably be quite . He may suffer periods of .,0
1626,1626,Your smile could never make me frown.,0
2170,2170,"""And when I'm laying in my bed, I think about life and I think about death...neither one...appeals to me. ""  ",0
3183,3183,It takes a smoke detector 4 months to stop beeping if you were wondering how #lazy I am. #lol #funny #Comedy #laughs #CrackMeUp #hilarious,0
59,59,"today I died to a mech in fortnite I'm  and , going to blAcK ouT my profile picture smh my head",0
903,903,When the male elves on lord of the rings have better hair than you... ,0
2199,2199,It just hit me that Ms lopez isn't gonna be my teacher anymore ???­???­ ,0
792,792,Last red zone Sunday for a long time ,0
3118,3118,When you dread going to work early in the morning but you always come back home happy &amp; smiling 💕 #goodday 😎,0
1446,1446,A UK loss to Louisville makes my heart hurt.  ,0
334,334,Three more shifts then I start the next part of my tutorship in response #enjoyingthelastfewdays #excited #nervous #newchallanges,0
425,425,It's arrived and can't wait to read and learn! #specialneedsandlegalentitlement 2nd edition. If it's as good as the 1st edition ,0
1725,1725,More snow in Boise than here in the AK ,0
1396,1396,I'll just say it: the US  has become so corrupt in it's  that there is a deep sense of  in America,0
934,934,I felt myself #laughing so hard in my sleep ...now I don't remember why🤦🏾‍♀️😂😂😂,0
1226,1226,Scratched 2 inches ice off the car 2 go sledging.After being done we had enough snow and stayed at home   pic.twitter.com/RaRHNljLMt,0
932,932,"once again, good afternoon to the uk charts only the us charts could take some notes from us 😊",0
2177,2177,No one changed the radio station in the office. It's still on Christmas music.  ???­,0
1688,1688,I can not watch @BobsBurgersFOX  on my lunch anymore. I am laughing way too much by myself for this to be acceptable. #crazylady ,0
1298,1298,There's only 2 things people can do for me. 1 help me become happy 2 explain to CID why my death wasn't prevented.  ,0
2063,2063,"Mom talks about suicides and ""how people are selfish and we should NOT go to their funerals"" and shuts my door.  ",0
2719,2719,I see you smiling through the steam of my coffee cup,0
401,401,At last something honest and noble   utterly despairing but somehow full of hope,0
1223,1223,This officer is a hero! 👏 #dogs_of_instagram #adorable #doglovers,0
1576,1576,When your idol Julius is murdered by senators... ,0
1124,1124,I want to read books and learn more. But books are to damn expensive. Reading PDF format from computer screen sucks. ,0
19,19,Plum Blossom Patterned White Ceramic Smoking Pipe  ,0
2985,2985,"My author copies have landed in Australia. My agent has them. Soon, I'll be able to hold one and flick through it. #excitement #StoneCircle",0
2699,2699,I hope everyone has a safe and fantastic day!!! 😊,0
2068,2068,Joy comes when you stop choosing circumstances that make you miserable. It takes courage to create a #joyful life.,0
2861,2861,Add me on snapchat : dfdf_66\n#dick #pussy #nudes #horny #anal #ass #bigbooty #bobs #cock #blowjob #sex #sexy #snap \nAny horny girls ?🔥💦👅👅👅,0
1001,1001,"Man, if you can laugh and be silly with your family &amp; friends, that is enough. That is life. #laughter #goofiness #silly 😂🤗",0
905,905,@KB_KrishnaBeura @Twitter @TwitterIndia @verified Congrats Krishna sir 😃,0
303,303,I'm not  or . I always grow my toenails out and don't shave. Duh.,0
1909,1909,If there is serious conversations regarding institutional racism; black on black crime will be better understood..,0
2525,2525,@ABCTV @AuSenate @annabelcrabb I confess I didn't watch last week. #bad Are you going to do an episode on accessibility?,0
1610,1610,Honesty & Bravery are wonderful traits. Traits of a great human.  Great humans triumph.   ,0
1337,1337,"This can't be right, being back at work so soon ",0
2261,2261,I've finished a whole jar of nutella in the past hour,0
1924,1924,"  Group is open every Wednesday, 3pm - 5pm at The Zion Centre, M15 4ZY. Call us for more info: 0161 226 3871",0
265,265," by : Bleak melodies & beats, beautiful voice and gloomy verses about today's world. Brilliant! One of the best in 2016.",0
1060,1060,1. Burning Desire: You must be in love with your goal. #thinkandgrowrich #health #money #happiness #love,0
804,804,Yep...I have them feels right now   pic.twitter.com/BafudqfBEy,0
1805,1805,Difficult roads often lead to Beautiful destinations! #keepgoing #keeppushing #startsomewhere #key #start,0
2376,2376,"Why was 6 afraid of 7?\nCause 7 ate 9. BUT, why DID 7 eat 9??\nBecause you should eat 3 squared meals a day! 😜 #jokes #meme #dankmemes #funny",0
535,535,No.  Poverty is without any hope of money or things that require money.  pic.twitter.com/rldrBbhpv0,0
2925,2925,Just tried @GoodmanBakery for the 1st time... GF for 13 yrs &amp; these are some of the best baked goods I've ever had! DF is a bonus! #yummy,0
1496,1496,135   ?????????   ?????????????????2??????  ?????????????????????????????????????   ?????????????????????????????????????????????????????????????????????????????   ?????????????????????2?????????????????????????????????????????????????????????????????????????????????,0
83,83,Anohni's  is the underrated album of the year.,0
2598,2598,@gammarus @Steel_Con @Scott_Helme People know your serious now brother! #awesome,0
2212,2212,Hammered af. And just watched the bengals lose.,0
2511,2511,  another great talent lost to us. songs stay with us forever. Odd but last Christmas playing everywhere this yr.,0
2975,2975,Who wants hot snapping?\nAdd me : rchar28 \n #nudes #snapsex  #snapchat #sexting #cam #hot #trade #pics #swap #horny #chaud #pussy,0
918,918, is more harmful than you may think!  pic.twitter.com/LBHOUTajtK,0
2238,2238,Rewatching RKellys trapped in a closet series 😂😂😂 #classic #hilarious,0
2510,2510,@Originalmalik2K @youFamousEnough @AnthonyMuraco Gg bro shouldn't have lost but it's cool,0
208,208,118   ????????????????????????????????????????????????????????????????????????????????????   ???????????  ?????????????????????????????w  ??????????????????????????????????????????????????????????  ??????????????????????????????????????????????????  ???????????????????????????????????.......  pic.twitter.com/ZeQ2QHgY0U,0
2457,2457,@NikkiWoods Start where you are. Use what you have. So what you can. AND do it with a #smile and #confidence. ❤,0
2017,2017,not to happy about this weather ..,0
606,606,"This morning, watched a hummingbird, two cardinals, a bunch of finches, a large bunny, and a baby bunny all feasting in the backyard. #happy",0
1529,1529,"""It's all pointless.."" - a statement a  brain would make. Non-depressed brains would probably never come up with it, no matter how bad life was. Ultimately life does look pointless. But we're here. You & I. Alive. Now. Please grab onto life & hold on. ",0
247,247,What can you say about @rogerfederer #awestruck.....,0
1196,1196,The next story about depression was also awesome. What a super lady to shine through tough times and then tell her story to help others.,0
753,753,had noodles for tea\nyummmmmmy\n#yum #yummy #ddlg #abdl #chgl #noodles,0
2347,2347,finally finished one tree hill & now I don't know what to do with my life,0
2271,2271,hate tan lines but refuse to tan at a salon anymore. 🙄 ,0
250,250,Is it even trail mix if pretzels are just left ???£???’ ,0
2987,2987,???”???”???”???”???”???”???”  Until the Game is officially over. I assume a Loss... Why?? Bylsma and Lehner. ???”???”???”???”???”???”???” ,0
2296,2296,#happy #birthday #day trip #great day #super nice weather #blue sky #good mood #fun #love #ice cream #lycklig #födelsedag #öland,0
314,314,IN The heart of every Human being there's is a sense of  which cannot be put out expect by being close to Allah,0
849,849,Any girl want a load? ;) dm me #horny #cum #snap #dmme #cumtribute #cocktribute,0
3036,3036,121   ?????????????????????????????????????????????????????????????????????????? ??????????????   ???????????????.......   ??????????????????....... ????????????.......  ?????????????????????????????????  ?????????.......   ???????????????????????????????????????????? ??????????????????????????????????????????????,0
830,830,@ArriFaun This was such a great way to start the day lmao 🤣😂,0
2300,2300,@MGBarbieri @SpalkTalk And just saw your LinkedIn comment after I sent this! Thanks for the message 😀,0
3092,3092,Good Morning #start 2Wheel #free course *Pune *8888006565,0
2024,2024,@itsjohnjosh yessss!!! i'm so glad 😊,0
2953,2953,We had  in a sea of ,0
350,350,#alarm Bel OC Limburg 157901 - Unknown address,0
963,963,I'm gonna die because of my fucking finals,0
382,382,??’•you are loved ??’•    pic.twitter.com/iV1owHaj1Q,0
871,871,"When you text your mom ""there's something wrong with me"" and she don't answer :) ",0
2472,2472,"Well, the good thing is that I don't cut myself anymore tho. ",0
1843,1843,137  ???????????????????????????????????????????????????????????w   ????????????????????????????????????????????????ww   ???????????????????????????????????????????????????????????   ???????????????????????????????????????????????????????????????w   ???????????????????????   ??????????????????w,0
2465,2465,"If u r , u r living n the past. If u r anxious, u r living n the future. If u r @ peace, u r living n the present-Lao Tzu ",0
